Time,sp1,sp2,sp3
83.33333333333334,0.0,0.0,0.0
84.33734939759037,0.0,0.0,0.0
85.34136546184739,0.0,0.0,0.0
86.34538152610442,0.0,0.0,0.0
87.34939759036145,0.0,0.0,0.0
88.35341365461848,0.0,0.0,0.0
89.35742971887551,0.0,0.0,0.0
90.36144578313254,0.0,0.0,0.0
91.36546184738957,0.0,0.0,0.0
92.36947791164658,0.0,0.0,0.0
93.37349397590361,0.0,0.0,0.0
94.37751004016064,0.0,0.0,0.0
95.38152610441767,0.0,0.0,0.0
96.3855421686747,0.0,0.0,0.0
97.38955823293173,0.0,0.0,0.0
98.39357429718876,0.0,0.0,0.0
99.3975903614458,0.0,0.0,0.0
100.40160642570282,0.0,0.0,0.0
101.40562248995984,0.0,0.0,0.0
102.40963855421687,0.0,0.0,0.0
103.4136546184739,0.0,0.0,0.0
104.41767068273093,0.0,0.0,0.0
105.42168674698796,0.0,0.0,0.0
106.42570281124499,0.0,0.0,0.0
107.42971887550202,0.0,0.0,0.0
108.43373493975903,0.0,0.0,0.0
109.43775100401606,0.0,0.0,0.0
110.4417670682731,0.0,0.0,0.0
111.44578313253012,0.0,0.0,0.0
112.44979919678715,0.0,0.0,0.0
113.45381526104418,0.0,0.0,0.0
114.45783132530121,0.0,0.0,0.0
115.46184738955824,0.0,0.0,0.0
116.46586345381527,0.0,0.0,0.0
117.46987951807229,0.0,0.0,0.0
118.47389558232932,0.0,0.0,0.0
119.47791164658635,0.0,0.0,0.0
120.48192771084338,0.0,0.0,0.0
121.48594377510041,0.0,0.0,0.0
122.48995983935744,0.0,0.0,0.0
123.49397590361447,0.0,0.0,0.0
124.49799196787149,0.0,0.0,0.0
125.50200803212851,0.0,0.0,0.0
126.50602409638554,0.0,0.0,0.0
127.51004016064257,0.0,0.0,0.0
128.5140562248996,0.0,0.0,0.0
129.51807228915663,0.0,0.0,0.0
130.52208835341366,0.0,0.0,0.0
131.5261044176707,0.0,0.0,0.0
132.53012048192772,0.0,0.0,0.0
133.53413654618475,0.0,0.0,0.0
134.53815261044178,0.0,0.0,0.0
135.54216867469881,0.0,0.0,0.0
136.54618473895584,0.0,0.0,0.0
137.55020080321285,0.0,0.0,0.0
138.55421686746988,0.0,0.0,0.0
139.5582329317269,0.0,0.0,0.0
140.56224899598394,0.0,0.0,0.0
141.56626506024097,0.0,0.0,0.0
142.570281124498,0.0,0.0,0.0
143.57429718875503,0.0,0.0,0.0
144.57831325301206,0.0,0.0,0.0
145.58232931726909,0.0,0.0,0.0
146.58634538152612,0.0,0.0,0.0
147.59036144578315,0.0,0.0,0.0
148.59437751004018,0.0,0.0,0.0
149.5983935742972,0.0,0.0,0.0
150.60240963855424,0.0,0.0,0.0
151.60642570281126,0.0,0.0,0.0
152.61044176706827,0.0,0.0,0.0
153.6144578313253,0.0,0.0,0.0
154.61847389558233,0.0,0.0,0.0
155.62248995983936,0.0,0.0,0.0
156.6265060240964,0.0,0.0,0.0
157.63052208835342,0.0,0.0,0.0
158.63453815261045,0.0,0.0,0.0
159.63855421686748,0.0,0.0,0.0
160.6425702811245,0.0,0.0,0.0
161.64658634538154,0.0,0.0,0.0
162.65060240963857,0.0,0.0,0.0
163.6546184738956,0.0,0.0,0.0
164.65863453815263,0.0,0.0,0.0
165.66265060240966,0.0,0.0,0.0
166.66666666666669,0.0,0.0,0.0
167.67068273092372,0.0,0.0,0.0
168.67469879518075,0.0,0.0,0.0
169.67871485943775,0.0,0.0,0.0
170.68273092369478,0.0,0.0,0.0
171.6867469879518,0.0,0.0,0.0
172.69076305220884,0.0,0.0,0.0
173.69477911646587,0.0,0.0,0.0
174.6987951807229,0.0,0.0,0.0
175.70281124497993,0.0,0.0,0.0
176.70682730923696,0.0,0.0,0.0
177.710843373494,0.0,0.0,0.0
178.71485943775102,0.0,0.0,0.0
179.71887550200805,0.0,0.0,0.0
180.72289156626508,0.0,0.0,0.0
181.7269076305221,0.0,0.0,0.0
182.73092369477914,0.0,0.0,0.0
183.73493975903617,0.0,0.0,0.0
184.73895582329317,0.0,0.0,0.0
185.7429718875502,0.0,0.0,0.0
186.74698795180723,0.0,0.0,0.0
187.75100401606426,0.0,0.0,0.0
188.7550200803213,0.0,0.0,0.0
189.75903614457832,0.0,0.0,0.0
190.76305220883535,0.0,0.0,0.0
191.76706827309238,0.0,0.0,0.0
192.7710843373494,0.0,0.0,0.0
193.77510040160644,0.0,0.0,0.0
194.77911646586347,0.0,0.0,0.0
195.7831325301205,0.0,0.0,0.0
196.78714859437753,0.0,0.0,0.0
197.79116465863456,0.0,0.0,0.0
198.7951807228916,0.0,0.0,0.0
199.79919678714862,0.0,0.0,0.0
200.80321285140565,0.0,0.0,0.0
201.80722891566265,0.0,0.0,0.0
202.81124497991968,0.0,0.0,0.0
203.8152610441767,0.0,0.0,0.0
204.81927710843374,0.0,0.0,0.0
205.82329317269077,0.0,0.0,0.0
206.8273092369478,0.0,0.0,0.0
207.83132530120483,0.0,0.0,0.0
208.83534136546186,0.0,0.0,0.0
209.8393574297189,0.0,0.0,0.0
210.84337349397592,0.0,0.0,0.0
211.84738955823295,0.0,0.0,0.0
212.85140562248998,0.0,0.0,0.0
213.855421686747,0.0,0.0,0.0
214.85943775100404,0.0,0.0,0.0
215.86345381526107,0.0,0.0,0.0
216.86746987951807,0.0,0.0,0.0
217.8714859437751,0.0,0.0,0.0
218.87550200803213,0.0,0.0,0.0
219.87951807228916,0.0,0.0,0.0
220.8835341365462,0.0,0.0,0.0
221.88755020080322,0.0,0.0,0.0
222.89156626506025,0.0,0.0,0.0
223.89558232931728,0.0,0.0,0.0
224.8995983935743,0.0,0.0,0.0
225.90361445783134,0.0,0.0,0.0
226.90763052208837,0.0,0.0,0.0
227.9116465863454,0.0,0.0,0.0
228.91566265060243,0.0,0.0,0.0
229.91967871485946,0.0,0.0,0.0
230.9236947791165,0.0,0.0,0.0
231.92771084337352,0.0,0.0,0.0
232.93172690763055,0.0,0.0,0.0
233.93574297188755,0.0,0.0,0.0
234.93975903614458,0.0,0.0,0.0
235.9437751004016,0.0,0.0,0.0
236.94779116465864,0.0,0.0,0.0
237.95180722891567,0.0,0.0,0.0
238.9558232931727,0.0,0.0,0.0
239.95983935742973,0.0,0.0,0.0
240.96385542168676,0.0,0.0,0.0
241.9678714859438,0.0,0.0,0.0
242.97188755020082,0.0,0.0,0.0
243.97590361445785,0.0,0.0,0.0
244.97991967871488,0.0,0.0,0.0
245.9839357429719,0.0,0.0,0.0
246.98795180722894,0.0,0.0,0.0
247.99196787148597,0.0,0.0,0.0
248.99598393574297,0.0,0.0,0.0
250.0,0.0,0.0,0.0
